lap_location,world_location,velocity
0.2967536449432373,"(658.9724731445312, 2.777771234512329, -43.358829498291016)","(0.3720303773880005, 0.10054448992013931, 7.141618251800537)"
0.29679638147354126,"(658.9851684570312, 2.780906915664673, -43.12315368652344)","(0.38183698058128357, 0.09122920036315918, 7.136250019073486)"
0.29684531688690186,"(658.9971923828125, 2.7838118076324463, -42.888206481933594)","(0.3404170274734497, 0.0849267765879631, 7.105914115905762)"
0.2968939244747162,"(659.0082397460938, 2.7867653369903564, -42.63249588012695)","(0.2742433547973633, 0.07949846237897873, 7.10591459274292)"
0.29693901538848877,"(659.0157470703125, 2.789316177368164, -42.39753341674805)","(0.18508975207805634, 0.07558975368738174, 7.132079601287842)"
0.29698240756988525,"(659.0199584960938, 2.7917697429656982, -42.161598205566406)","(0.07167194783687592, 0.0738578587770462, 7.167379856109619)"
0.2970331907272339,"(659.0199584960938, 2.7942328453063965, -41.92399215698242)","(-0.05995886027812958, 0.0757863000035286, 7.232325077056885)"
0.29707497358322144,"(659.0152587890625, 2.796769142150879, -41.684303283691406)","(-0.20914912223815918, 0.0764094665646553, 7.2662739753723145)"
0.2971267104148865,"(659.0052490234375, 2.79921293258667, -41.44597625732422)","(-0.38337260484695435, 0.07272364944219589, 7.184555530548096)"
0.29717394709587097,"(658.9892578125, 2.801586151123047, -41.20972442626953)","(-0.5729436874389648, 0.07110895961523056, 7.142172813415527)"
0.29721927642822266,"(658.966796875, 2.8039016723632812, -40.974884033203125)","(-0.7759121656417847, 0.06989659368991852, 7.090814590454102)"
0.2972632050514221,"(658.9373779296875, 2.806255340576172, -40.742149353027344)","(-1.0070414543151855, 0.073149174451828, 7.012152671813965)"
0.29731476306915283,"(658.8973388671875, 2.8089823722839355, -40.491065979003906)","(-1.2314167022705078, 0.0785074383020401, 6.9341535568237305)"
0.2973589599132538,"(658.8524780273438, 2.8116917610168457, -40.26384735107422)","(-1.456247329711914, 0.08515635877847672, 6.8427653312683105)"
0.29740217328071594,"(658.8001098632812, 2.814614772796631, -40.03984451293945)","(-1.6876407861709595, 0.09132160991430283, 6.738702297210693)"
0.29744669795036316,"(658.7404174804688, 2.8176352977752686, -39.81925964355469)","(-1.8983643054962158, 0.09164246916770935, 6.645673751831055)"
0.29749247431755066,"(658.6756591796875, 2.8206422328948975, -39.60077667236328)","(-1.9919734001159668, 0.0902009829878807, 6.607219696044922)"
0.29753538966178894,"(658.60986328125, 2.8235766887664795, -39.38298034667969)","(-1.993779182434082, 0.08768269419670105, 6.594961166381836)"
0.2975804805755615,"(658.5445556640625, 2.8263750076293945, -39.16544723510742)","(-1.960990071296692, 0.08184559643268585, 6.588812828063965)"
0.2976267635822296,"(658.4808349609375, 2.8289694786071777, -38.948116302490234)","(-1.901688814163208, 0.07574102282524109, 6.58328104019165)"
0.29767176508903503,"(658.419921875, 2.83138108253479, -38.73089599609375)","(-1.7827025651931763, 0.07143589854240417, 6.583815574645996)"
0.29771485924720764,"(658.35791015625, 2.833958864212036, -38.49379348754883)","(-1.6672451496124268, 0.07221586257219315, 6.588926315307617)"
0.2977605164051056,"(658.3045654296875, 2.836381196975708, -38.276363372802734)","(-1.578325867652893, 0.0744587853550911, 6.588974475860596)"
0.29780712723731995,"(658.2537231445312, 2.8388774394989014, -38.05899429321289)","(-1.5116530656814575, 0.07652433961629868, 6.585810661315918)"
0.2978498935699463,"(658.2050170898438, 2.841428756713867, -37.84170913696289)","(-1.443119764328003, 0.07796113193035126, 6.583607196807861)"
0.29789426922798157,"(658.158935546875, 2.844029426574707, -37.62445831298828)","(-1.35312020778656, 0.07932514697313309, 6.582551956176758)"
0.29794102907180786,"(658.1159057617188, 2.8466384410858154, -37.40733337402344)","(-1.2642827033996582, 0.0786692202091217, 6.576855182647705)"
0.2979801893234253,"(658.0757446289062, 2.8492045402526855, -37.19044494628906)","(-1.1762306690216064, 0.07688082754611969, 6.5689191818237305)"
0.29802536964416504,"(658.038330078125, 2.8517117500305176, -36.97383117675781)","(-1.1110292673110962, 0.07545441389083862, 6.558900833129883)"
0.2980715036392212,"(658.0007934570312, 2.854177236557007, -36.75788879394531)","(-1.176700472831726, 0.07396208494901657, 6.522983551025391)"
0.2981170117855072,"(657.9573364257812, 2.856839179992676, -36.523658752441406)","(-1.2270869016647339, 0.07428815215826035, 6.4929680824279785)"
0.298159658908844,"(657.91748046875, 2.859313726425171, -36.30964279174805)","(-1.1808217763900757, 0.07562989741563797, 6.480264186859131)"
0.2982042133808136,"(657.8796997070312, 2.861832618713379, -36.09605026245117)","(-1.1188753843307495, 0.07698849588632584, 6.466409683227539)"
0.29824647307395935,"(657.8436889648438, 2.864391565322876, -35.88289260864258)","(-1.0610649585723877, 0.07802209258079529, 6.453029155731201)"
0.29829156398773193,"(657.8101196289062, 2.866973876953125, -35.6701774597168)","(-0.9766502976417542, 0.07848606258630753, 6.4395036697387695)"
0.2983309328556061,"(657.7789916992188, 2.8695595264434814, -35.45785903930664)","(-0.9327467083930969, 0.07846444100141525, 6.427823543548584)"
0.29837536811828613,"(657.7471923828125, 2.8721368312835693, -35.245967864990234)","(-0.9962494373321533, 0.07768357545137405, 6.417017936706543)"
0.2984204590320587,"(657.713134765625, 2.87471079826355, -35.03398895263672)","(-1.0505024194717407, 0.07862334698438644, 6.431927680969238)"
0.298460453748703,"(657.67822265625, 2.8773603439331055, -34.821144104003906)","(-1.0599557161331177, 0.08231258392333984, 6.474452495574951)"
0.2985045909881592,"(657.6397705078125, 2.8804001808166504, -34.586795806884766)","(-1.07925546169281, 0.08617425709962845, 6.545322895050049)"
0.29855695366859436,"(657.6036376953125, 2.8831961154937744, -34.370811462402344)","(-1.1024467945098877, 0.08259758353233337, 6.525301456451416)"
0.2985955774784088,"(657.5669555664062, 2.8858392238616943, -34.156375885009766)","(-1.1112531423568726, 0.07802552729845047, 6.485451698303223)"
0.29864054918289185,"(657.530517578125, 2.8883159160614014, -33.94232177734375)","(-1.0890519618988037, 0.07257997244596481, 6.4872565269470215)"
0.2986832857131958,"(657.49560546875, 2.8906259536743164, -33.72850799560547)","(-1.0288645029067993, 0.06807851046323776, 6.471200466156006)"
0.2987266778945923,"(657.4629516601562, 2.8928158283233643, -33.51518630981445)","(-0.9524311423301697, 0.06511884927749634, 6.460427761077881)"
0.2987687885761261,"(657.4332885742188, 2.89491605758667, -33.30215835571289)","(-0.8542650938034058, 0.06250733882188797, 6.450167655944824)"
0.2988111972808838,"(657.4072265625, 2.896956443786621, -33.08952713012695)","(-0.747286856174469, 0.0615745410323143, 6.438379287719727)"
0.29885491728782654,"(657.3829345703125, 2.8990283012390137, -32.877315521240234)","(-0.754902720451355, 0.06431067734956741, 6.419521331787109)"
0.2989010512828827,"(657.3545532226562, 2.9013712406158447, -32.64674758911133)","(-0.8171678781509399, 0.06529131531715393, 6.391201019287109)"
0.29894211888313293,"(657.3270874023438, 2.9035232067108154, -32.436248779296875)","(-0.8318564891815186, 0.06497198343276978, 6.369682788848877)"
0.29898539185523987,"(657.2998657226562, 2.905658006668091, -32.22639846801758)","(-0.8245398998260498, 0.06438900530338287, 6.350648880004883)"
0.29902899265289307,"(657.2723999023438, 2.907780647277832, -32.01719284057617)","(-0.8435092568397522, 0.0644720047712326, 6.329848766326904)"
0.2990662455558777,"(657.2439575195312, 2.909933567047119, -31.808685302734375)","(-0.8704845905303955, 0.06629900634288788, 6.30865478515625)"
0.29911521077156067,"(657.2149047851562, 2.9121737480163574, -31.600862503051758)","(-0.8876386880874634, 0.06915271282196045, 6.289035320281982)"
0.2991521656513214,"(657.1853637695312, 2.914496421813965, -31.3936824798584)","(-0.8941234946250916, 0.07119481265544891, 6.269893646240234)"
0.2992001473903656,"(657.1558227539062, 2.9168639183044434, -31.18701934814453)","(-0.9048865437507629, 0.07212997227907181, 6.259984970092773)"
0.29923543334007263,"(657.1256103515625, 2.919266939163208, -30.980138778686523)","(-0.9097996950149536, 0.07356975972652435, 6.281847953796387)"
0.299282044172287,"(657.0926513671875, 2.9219377040863037, -30.753480911254883)","(-0.9099358916282654, 0.07489035278558731, 6.313666820526123)"
0.29932141304016113,"(657.0624389648438, 2.9244439601898193, -30.54401397705078)","(-0.9194761514663696, 0.0772145688533783, 6.381603717803955)"
0.29936423897743225,"(657.0321655273438, 2.9270308017730713, -30.332412719726562)","(-0.9246383905410767, 0.07813214510679245, 6.4150495529174805)"
0.2994099259376526,"(657.001953125, 2.9295473098754883, -30.121706008911133)","(-0.9140464663505554, 0.07451523840427399, 6.363163948059082)"
0.29944896697998047,"(656.9717407226562, 2.9319007396698, -29.911876678466797)","(-0.9056863784790039, 0.06826919317245483, 6.358634948730469)"
0.29949212074279785,"(656.942138671875, 2.9340803623199463, -29.701932907104492)","(-0.9038645625114441, 0.06513513624668121, 6.364974021911621)"
0.29953429102897644,"(656.912353515625, 2.936251401901245, -29.49151039123535)","(-0.9071952700614929, 0.06671642512083054, 6.388871192932129)"
0.29957544803619385,"(656.8821411132812, 2.9385111331939697, -29.280065536499023)","(-0.9057494401931763, 0.06986960768699646, 6.4203596115112305)"
0.2996172606945038,"(656.8524780273438, 2.9408226013183594, -29.06861114501953)","(-0.9008756279945374, 0.06986364722251892, 6.38748836517334)"
0.29966220259666443,"(656.8202514648438, 2.9433295726776123, -28.839069366455078)","(-0.901703417301178, 0.06921489536762238, 6.369305610656738)"
0.2997099757194519,"(656.7907104492188, 2.9455931186676025, -28.629064559936523)","(-0.9002780914306641, 0.06811323016881943, 6.354350566864014)"
0.29974833130836487,"(656.7611694335938, 2.947852849960327, -28.4195613861084)","(-0.8991474509239197, 0.06914239376783371, 6.349363803863525)"
0.2997879087924957,"(656.7315673828125, 2.950169563293457, -28.209566116333008)","(-0.905431866645813, 0.07098081707954407, 6.376269817352295)"
0.29983285069465637,"(656.7014770507812, 2.952524185180664, -27.99862289428711)","(-0.9096459746360779, 0.07160941511392593, 6.409690856933594)"
0.2998749017715454,"(656.6712646484375, 2.954909324645996, -27.78583526611328)","(-0.9187248349189758, 0.0731300562620163, 6.484457492828369)"
0.2999162971973419,"(656.6410522460938, 2.9573097229003906, -27.571269989013672)","(-0.9218815565109253, 0.07125773280858994, 6.493286609649658)"
0.29995739459991455,"(656.61083984375, 2.959566593170166, -27.358057022094727)","(-0.9178135991096497, 0.06584654003381729, 6.4430365562438965)"
0.3000025451183319,"(656.5806274414062, 2.9616196155548096, -27.145458221435547)","(-0.9179232120513916, 0.05885998532176018, 6.442296028137207)"
0.3000470995903015,"(656.5476684570312, 2.9636690616607666, -26.913890838623047)","(-0.914405107498169, 0.05555170774459839, 6.419619083404541)"
0.30009132623672485,"(656.517333984375, 2.9655051231384277, -26.702411651611328)","(-0.9322487711906433, 0.05606274679303169, 6.397944927215576)"
0.3001320958137512,"(656.4857177734375, 2.967381715774536, -26.49167823791504)","(-0.9863734245300293, 0.057520292699337006, 6.374110698699951)"
0.30017659068107605,"(656.4519653320312, 2.969306707382202, -26.281949996948242)","(-1.0561717748641968, 0.058900706470012665, 6.339197158813477)"
0.3002166748046875,"(656.4158325195312, 2.971271276473999, -26.0733585357666)","(-1.1172945499420166, 0.06009267270565033, 6.308043003082275)"
0.3002592623233795,"(656.3795166015625, 2.9733078479766846, -25.865419387817383)","(-1.0717893838882446, 0.06323888897895813, 6.2975687980651855)"
0.30029934644699097,"(656.34521484375, 2.975438356399536, -25.657779693603516)","(-1.0242419242858887, 0.06569645553827286, 6.286412715911865)"
0.3003397583961487,"(656.3114013671875, 2.9776558876037598, -25.45056915283203)","(-1.030781626701355, 0.06833010911941528, 6.276398181915283)"
0.3003779649734497,"(656.2771606445312, 2.9799647331237793, -25.243162155151367)","(-1.0336769819259644, 0.07177375257015228, 6.299068450927734)"
0.30042776465415955,"(656.2402954101562, 2.9826159477233887, -25.015785217285156)","(-1.0195835828781128, 0.0759393572807312, 6.335991859436035)"
0.3004691004753113,"(656.2067260742188, 2.9852402210235596, -24.805490493774414)","(-1.0173006057739258, 0.08258583396673203, 6.408754825592041)"
0.3005119264125824,"(656.1731567382812, 2.988039016723633, -24.592975616455078)","(-1.0162004232406616, 0.08496832847595215, 6.442751407623291)"
0.30055227875709534,"(656.1399536132812, 2.9907748699188232, -24.381357192993164)","(-0.999691367149353, 0.08094756305217743, 6.389810562133789)"
0.3005957305431366,"(656.1070556640625, 2.9933512210845947, -24.170616149902344)","(-0.9932880401611328, 0.07551132887601852, 6.386459827423096)"
0.3006354570388794,"(656.073974609375, 2.995767831802368, -23.960098266601562)","(-1.016480803489685, 0.0718676745891571, 6.367154598236084)"
0.3006786108016968,"(656.0394287109375, 2.9981319904327393, -23.750625610351562)","(-1.076311707496643, 0.07181297987699509, 6.331711769104004)"
0.3007180094718933,"(656.0025024414062, 3.0005171298980713, -23.542051315307617)","(-1.1546138525009155, 0.0727279931306839, 6.314593315124512)"
0.3007611632347107,"(655.9627075195312, 3.002958297729492, -23.33363914489746)","(-1.2598140239715576, 0.07564085721969604, 6.317191123962402)"
0.3008061647415161,"(655.9153442382812, 3.0057373046875, -23.106182098388672)","(-1.376747488975525, 0.0788203701376915, 6.322630405426025)"
0.30084866285324097,"(655.8675537109375, 3.008408784866333, -22.896989822387695)","(-1.5129661560058594, 0.08305719494819641, 6.356506824493408)"
0.30089271068573,"(655.8150634765625, 3.011199474334717, -22.687084197998047)","(-1.6509419679641724, 0.08411873877048492, 6.337486743927002)"
0.30093300342559814,"(655.7590942382812, 3.0139005184173584, -22.47940444946289)","(-1.7083078622817993, 0.08011069893836975, 6.2666239738464355)"
0.3009732961654663,"(655.7032470703125, 3.0164339542388916, -22.272518157958984)","(-1.6693795919418335, 0.0737912729382515, 6.2755513191223145)"
0.3010217249393463,"(655.6494140625, 3.018786668777466, -22.06534767150879)","(-1.598535180091858, 0.06977415084838867, 6.274924278259277)"
0.30106422305107117,"(655.5970458984375, 3.0210494995117188, -21.858562469482422)","(-1.5846399068832397, 0.06752010434865952, 6.256033897399902)"
0.3010992109775543,"(655.5438842773438, 3.023219347000122, -21.652694702148438)","(-1.6354751586914062, 0.06390386819839478, 6.223766326904297)"
0.30114540457725525,"(655.4891967773438, 3.0252749919891357, -21.447790145874023)","(-1.6747853755950928, 0.0616704486310482, 6.2002973556518555)"
0.30119192600250244,"(655.427978515625, 3.027538299560547, -21.224525451660156)","(-1.7326678037643433, 0.06448712199926376, 6.2049384117126465)"
0.3012346923351288,"(655.3694458007812, 3.0297274589538574, -21.020002365112305)","(-1.8030779361724854, 0.06705787032842636, 6.18582010269165)"
0.3012746572494507,"(655.3103637695312, 3.0319433212280273, -20.816402435302734)","(-1.7659462690353394, 0.06687308102846146, 6.162668228149414)"
0.3013146221637726,"(655.2535400390625, 3.034125804901123, -20.61294937133789)","(-1.6880813837051392, 0.06515801697969437, 6.168774604797363)"
0.3013608157634735,"(655.1986694335938, 3.0362091064453125, -20.409404754638672)","(-1.6517384052276611, 0.06117416173219681, 6.162374496459961)"
0.3014054596424103,"(655.144287109375, 3.038151979446411, -20.206418991088867)","(-1.6511969566345215, 0.05714516341686249, 6.140769004821777)"
0.30144011974334717,"(655.0894165039062, 3.0399909019470215, -20.004131317138672)","(-1.674491286277771, 0.0545782707631588, 6.123971462249756)"
0.30148130655288696,"(655.0333251953125, 3.0417749881744385, -19.801986694335938)","(-1.7246512174606323, 0.05397999286651611, 6.1287407875061035)"
0.30152377486228943,"(654.9751586914062, 3.0435545444488525, -19.599645614624023)","(-1.807407021522522, 0.053912658244371414, 6.134557723999023)"
0.3015684187412262,"(654.908203125, 3.0455195903778076, -19.37837028503418)","(-1.9129165410995483, 0.055643945932388306, 6.162131309509277)"
0.30161431431770325,"(654.8428955078125, 3.047386407852173, -19.174707412719727)","(-2.0283241271972656, 0.056186482310295105, 6.15886926651001)"
0.3016558587551117,"(654.7741088867188, 3.0491795539855957, -18.97327423095703)","(-2.1329569816589355, 0.05304109677672386, 6.058236598968506)"
0.3016945719718933,"(654.70263671875, 3.0509064197540283, -18.77397918701172)","(-2.1716325283050537, 0.05173328146338463, 6.037290096282959)"
0.3017379641532898,"(654.6318359375, 3.05258846282959, -18.57457733154297)","(-2.1191563606262207, 0.051086388528347015, 6.044561386108398)"
0.30177947878837585,"(654.563232421875, 3.054321527481079, -18.375160217285156)","(-2.0490939617156982, 0.053878750652074814, 6.043341636657715)"
0.3018178939819336,"(654.49609375, 3.0561349391937256, -18.17595100402832)","(-2.040358781814575, 0.05543624982237816, 6.0278191566467285)"
0.3018619120121002,"(654.427978515625, 3.0579800605773926, -17.977394104003906)","(-2.0860037803649902, 0.0565669909119606, 6.013486862182617)"
0.3018997013568878,"(654.3583374023438, 3.0599050521850586, -17.778724670410156)","(-2.1315457820892334, 0.06058613955974579, 6.028016567230225)"
0.30194777250289917,"(654.2805786132812, 3.06217885017395, -17.56136131286621)","(-2.194319486618042, 0.06595732271671295, 6.050260066986084)"
0.30199241638183594,"(654.2062377929688, 3.0644760131835938, -17.361007690429688)","(-2.3010735511779785, 0.07254031300544739, 6.090628147125244)"
0.3020348846912384,"(654.1278686523438, 3.0670008659362793, -17.159046173095703)","(-2.440669059753418, 0.0801045373082161, 6.1483588218688965)"
0.3020813763141632,"(654.044921875, 3.0697457790374756, -16.955358505249023)","(-2.555630683898926, 0.08371856063604355, 6.172983646392822)"
0.30212637782096863,"(653.9609985351562, 3.0724234580993652, -16.752843856811523)","(-2.519320011138916, 0.07861702144145966, 6.113127708435059)"
0.3021644949913025,"(653.8789672851562, 3.074873924255371, -16.55103302001953)","(-2.4560015201568604, 0.07090523838996887, 6.126976490020752)"
0.30221134424209595,"(653.7987670898438, 3.0771055221557617, -16.34859848022461)","(-2.4120020866394043, 0.06513387709856033, 6.132919788360596)"
0.30225133895874023,"(653.7195434570312, 3.0791642665863037, -16.14659881591797)","(-2.4039533138275146, 0.06015099957585335, 6.109376430511475)"
0.30229195952415466,"(653.6397705078125, 3.0810883045196533, -15.945363998413086)","(-2.435051441192627, 0.05753655731678009, 6.095227241516113)"
0.30234161019325256,"(653.55126953125, 3.0831785202026367, -15.725643157958984)","(-2.481657028198242, 0.05890093371272087, 6.11099910736084)"
0.3023809790611267,"(653.4682006835938, 3.085157632827759, -15.523862838745117)","(-2.548870086669922, 0.060684751719236374, 6.115180969238281)"
0.30242472887039185,"(653.3828125, 3.0871191024780273, -15.322961807250977)","(-2.611100196838379, 0.05764109268784523, 6.059668064117432)"
0.30247315764427185,"(653.2969970703125, 3.088955879211426, -15.123467445373535)","(-2.581648349761963, 0.053671833127737045, 6.045706272125244)"
0.30251219868659973,"(653.213134765625, 3.090656042098999, -14.92364501953125)","(-2.5118656158447266, 0.04997878894209862, 6.0610480308532715)"
0.30255407094955444,"(653.130859375, 3.092266321182251, -14.72373104095459)","(-2.491178512573242, 0.04824027419090271, 6.055578231811523)"
0.30260032415390015,"(653.0481567382812, 3.093881607055664, -14.523694038391113)","(-2.5206003189086914, 0.04977492615580559, 6.069023132324219)"
0.3026418685913086,"(652.964111328125, 3.0955705642700195, -14.323162078857422)","(-2.5721254348754883, 0.052676010876894, 6.083227157592773)"
0.30268749594688416,"(652.8779296875, 3.097398519515991, -14.121827125549316)","(-2.6587886810302734, 0.0584319643676281, 6.123666286468506)"
0.30273187160491943,"(652.7801513671875, 3.0996341705322266, -13.900384902954102)","(-2.7757983207702637, 0.06644074618816376, 6.182041168212891)"
0.3027815818786621,"(652.6859130859375, 3.102015733718872, -13.695035934448242)","(-2.9214582443237305, 0.07669543474912643, 6.254375457763672)"
0.30282318592071533,"(652.5882568359375, 3.104593515396118, -13.488703727722168)","(-2.9590680599212646, 0.07786718010902405, 6.229884624481201)"
0.302868515253067,"(652.491943359375, 3.107102155685425, -13.283882141113281)","(-2.8819730281829834, 0.07373537123203278, 6.201457500457764)"
0.30291134119033813,"(652.397705078125, 3.1094298362731934, -13.07883358001709)","(-2.8381590843200684, 0.06811627000570297, 6.221644401550293)"
0.3029623031616211,"(652.3043823242188, 3.1115870475769043, -12.873812675476074)","(-2.828972578048706, 0.06306713819503784, 6.200723171234131)"
0.3030029535293579,"(652.2109375, 3.1135663986206055, -12.669453620910645)","(-2.8422577381134033, 0.057265229523181915, 6.1939005851745605)"
0.3030470609664917,"(652.1163940429688, 3.1153640747070312, -12.46469497680664)","(-2.886221170425415, 0.052823491394519806, 6.213893413543701)"
0.30309364199638367,"(652.0200805664062, 3.1171188354492188, -12.259318351745605)","(-2.9613037109375, 0.054475829005241394, 6.2358198165893555)"
0.3031418025493622,"(651.91162109375, 3.119152545928955, -12.034122467041016)","(-3.0742671489715576, 0.05873360484838486, 6.278308391571045)"
0.30318838357925415,"(651.8076782226562, 3.121213912963867, -11.825823783874512)","(-3.2162818908691406, 0.06608647108078003, 6.345831394195557)"
0.3032349944114685,"(651.6997680664062, 3.123568534851074, -11.614251136779785)","(-3.2870914936065674, 0.07511184364557266, 6.465325832366943)"
0.30328407883644104,"(651.5924682617188, 3.1260170936584473, -11.400772094726562)","(-3.2119195461273193, 0.07180063426494598, 6.448846340179443)"
0.3033350706100464,"(651.4874877929688, 3.128300189971924, -11.188563346862793)","(-3.1642370223999023, 0.06660479307174683, 6.4263811111450195)"
0.3033725917339325,"(651.3827514648438, 3.1303822994232178, -10.976336479187012)","(-3.182652711868286, 0.060845039784908295, 6.433866500854492)"
0.30342236161231995,"(651.27685546875, 3.1323530673980713, -10.763943672180176)","(-3.231653928756714, 0.05911189317703247, 6.439509391784668)"
0.3034699559211731,"(651.1691284179688, 3.134289264678955, -10.55119800567627)","(-3.2984609603881836, 0.05853502079844475, 6.455317974090576)"
0.3035178482532501,"(651.0584716796875, 3.1362345218658447, -10.337525367736816)","(-3.4145054817199707, 0.05955138057470322, 6.499977111816406)"
0.3035685420036316,"(650.9329833984375, 3.138422966003418, -10.10250473022461)","(-3.559152364730835, 0.06255444139242172, 6.559418678283691)"
0.30361831188201904,"(650.8130493164062, 3.140594244003296, -9.8842134475708)","(-3.6770126819610596, 0.0690469741821289, 6.671329498291016)"
0.30367058515548706,"(650.6919555664062, 3.1428775787353516, -9.662829399108887)","(-3.641195058822632, 0.06657007336616516, 6.707979679107666)"
0.30371910333633423,"(650.5733642578125, 3.144911289215088, -9.44229793548584)","(-3.5667734146118164, 0.057630833238363266, 6.669794082641602)"
0.30376482009887695,"(650.4558715820312, 3.1466190814971924, -9.222126007080078)","(-3.558990716934204, 0.04653126746416092, 6.67220401763916)"
0.3038186728954315,"(650.3385620117188, 3.1479973793029785, -9.00223159790039)","(-3.5455498695373535, 0.038884155452251434, 6.654403209686279)"
0.30386656522750854,"(650.2221069335938, 3.1492433547973633, -8.782855987548828)","(-3.516643762588501, 0.037655141204595566, 6.647475242614746)"
0.30391445755958557,"(650.10595703125, 3.1505157947540283, -8.563067436218262)","(-3.5210766792297363, 0.039850857108831406, 6.672548294067383)"
0.30396735668182373,"(649.9888305664062, 3.151939630508423, -8.3425931930542)","(-3.5861377716064453, 0.04729767143726349, 6.685934543609619)"
0.30401840806007385,"(649.8580322265625, 3.153810501098633, -8.101506233215332)","(-3.687363624572754, 0.05691322311758995, 6.7125091552734375)"
0.30407199263572693,"(649.7340087890625, 3.155870199203491, -7.879110336303711)","(-3.822673797607422, 0.06710934638977051, 6.76503324508667)"
0.30411961674690247,"(649.60546875, 3.158216953277588, -7.655285835266113)","(-3.9324116706848145, 0.07256791740655899, 6.781602382659912)"
0.3041716516017914,"(649.4765014648438, 3.1605772972106934, -7.432394504547119)","(-3.875680446624756, 0.07004563510417938, 6.738146781921387)"
0.3042236864566803,"(649.3497924804688, 3.1627631187438965, -7.2099785804748535)","(-3.8241193294525146, 0.06326650083065033, 6.746148586273193)"
0.3042772710323334,"(649.2236938476562, 3.164764881134033, -6.9874773025512695)","(-3.814622402191162, 0.058940522372722626, 6.734865188598633)"
0.3043261468410492,"(649.0974731445312, 3.1666910648345947, -6.765377998352051)","(-3.8265492916107178, 0.05841795355081558, 6.733885765075684)"
0.3043697476387024,"(648.970458984375, 3.1686644554138184, -6.542747497558594)","(-3.873323678970337, 0.061717670410871506, 6.754827976226807)"
0.30442556738853455,"(648.84130859375, 3.170844793319702, -6.319458484649658)","(-3.960533380508423, 0.07115593552589417, 6.7825927734375)"
0.30448517203330994,"(648.6965942382812, 3.1735990047454834, -6.074452877044678)","(-4.084968090057373, 0.08226528763771057, 6.832154273986816)"
0.3045378625392914,"(648.5591430664062, 3.1765458583831787, -5.8477983474731445)","(-4.23525333404541, 0.09527215361595154, 6.907110691070557)"
0.304592102766037,"(648.41796875, 3.179908275604248, -5.617674350738525)","(-4.282054424285889, 0.10515466332435608, 7.018542289733887)"
0.3046419620513916,"(648.2780151367188, 3.1832704544067383, -5.386442184448242)","(-4.201950550079346, 0.09825414419174194, 6.9861674308776855)"
0.30469977855682373,"(648.1400756835938, 3.186337947845459, -5.156314373016357)","(-4.179287433624268, 0.08722202479839325, 6.970412731170654)"
0.30474749207496643,"(648.0018310546875, 3.1889400482177734, -4.9262495040893555)","(-4.189461708068848, 0.07252722233533859, 6.9751667976379395)"
0.30480119585990906,"(647.8629760742188, 3.1911838054656982, -4.69578218460083)","(-4.2267937660217285, 0.06537475436925888, 6.990344524383545)"
0.30485835671424866,"(647.7223510742188, 3.1933014392852783, -4.464848041534424)","(-4.297747611999512, 0.06397233158349991, 7.006484031677246)"
0.30490735173225403,"(647.5784912109375, 3.195436716079712, -4.233019828796387)","(-4.425351619720459, 0.06592275947332382, 7.048630237579346)"
0.3049714267253876,"(647.4164428710938, 3.197876453399658, -3.978301525115967)","(-4.584035873413086, 0.06983570754528046, 7.105111122131348)"
0.3050302267074585,"(647.2617797851562, 3.2002718448638916, -3.7426624298095703)","(-4.775642395019531, 0.07514741271734238, 7.170828342437744)"
0.30508527159690857,"(647.1008911132812, 3.202798366546631, -3.5054385662078857)","(-4.933905124664307, 0.07583750784397125, 7.187747955322266)"
0.30513903498649597,"(646.938232421875, 3.2051243782043457, -3.269296884536743)","(-4.90462064743042, 0.06509139388799667, 7.13325834274292)"
0.3051997125148773,"(646.7776489257812, 3.2070064544677734, -3.0339252948760986)","(-4.845391273498535, 0.05049760639667511, 7.13921594619751)"
0.3052525520324707,"(646.6178588867188, 3.2084476947784424, -2.7981603145599365)","(-4.843618869781494, 0.039011742919683456, 7.144797325134277)"
0.30531200766563416,"(646.4567260742188, 3.209634780883789, -2.562605619430542)","(-4.920178413391113, 0.03455714136362076, 7.130673408508301)"
0.3053661584854126,"(646.2928466796875, 3.210792064666748, -2.327472686767578)","(-5.0091633796691895, 0.03643278032541275, 7.125030994415283)"
0.3054228127002716,"(646.1254272460938, 3.2121083736419678, -2.0919604301452637)","(-5.1425089836120605, 0.043919049203395844, 7.151996612548828)"
0.3054857850074768,"(645.9380493164062, 3.213768482208252, -1.8346997499465942)","(-5.25002908706665, 0.046223994344472885, 7.114548206329346)"
0.3055437207221985,"(645.7642211914062, 3.2151739597320557, -1.6016850471496582)","(-5.2607855796813965, 0.038736600428819656, 7.032035827636719)"
0.3055994212627411,"(645.591552734375, 3.216216802597046, -1.3694020509719849)","(-5.206788063049316, 0.025994304567575455, 7.050687789916992)"
0.3056580722332001,"(645.420654296875, 3.21692156791687, -1.1364545822143555)","(-5.158820152282715, 0.018088558688759804, 7.059298038482666)"
0.30571481585502625,"(645.2507934570312, 3.217404365539551, -0.9038166999816895)","(-5.139984130859375, 0.011467378586530685, 7.04081916809082)"
0.30577313899993896,"(645.0809936523438, 3.217674970626831, -0.6717620491981506)","(-5.150015354156494, 0.006129696033895016, 7.028483867645264)"
0.30583494901657104,"(644.9100341796875, 3.217850685119629, -0.4398042857646942)","(-5.206912994384766, 0.005487239453941584, 7.028521537780762)"
