lap position,lap count,current lap,current sector,last lap,best lap,lap delta,split,invalid,timestamp
0.0104315634816885,1,44262,0,0,0,0.0, ,False,1705609556266
0.010492991656064987,1,44298,0,0,0,0.0, ,False,1705609556299
0.010542643256485462,1,44331,0,0,0,0.0, ,False,1705609556333
0.010594523511826992,1,44364,0,0,0,0.0, ,False,1705609556366
0.010646084323525429,1,44397,0,0,0,0.0, ,False,1705609556399
0.010690644383430481,1,44430,0,0,0,0.0, ,False,1705609556432
0.010746386833488941,1,44463,0,0,0,0.0, ,False,1705609556466
0.010800878517329693,1,44496,0,0,0,0.0, ,False,1705609556499
0.010844535194337368,1,44529,0,0,0,0.0, ,False,1705609556532
0.01090093981474638,1,44562,0,0,0,0.0, ,False,1705609556566
0.010959574021399021,1,44598,0,0,0,0.0, ,False,1705609556599
0.011003231629729271,1,44631,0,0,0,0.0, ,False,1705609556633
0.01105806790292263,1,44664,0,0,0,0.0, ,False,1705609556666
0.011114541441202164,1,44697,0,0,0,0.0, ,False,1705609556700
0.011162081733345985,1,44730,0,0,0,0.0, ,False,1705609556733
0.011214407160878181,1,44763,0,0,0,0.0, ,False,1705609556765
0.011262904852628708,1,44796,0,0,0,0.0, ,False,1705609556799
0.011311082169413567,1,44829,0,0,0,0.0, ,False,1705609556832
0.011358303017914295,1,44862,0,0,0,0.0, ,False,1705609556866
0.011418974958360195,1,44898,0,0,0,0.0, ,False,1705609556899
0.011468793265521526,1,44931,0,0,0,0.0, ,False,1705609556933
0.01151637639850378,1,44964,0,0,0,0.0, ,False,1705609556966
0.011568750254809856,1,44997,0,0,0,0.0, ,False,1705609556999
0.01162687223404646,1,45030,0,0,0,0.0, ,False,1705609557033
0.011668068356812,1,45063,0,0,0,0.0, ,False,1705609557066
0.011717252433300018,1,45096,0,0,0,0.0, ,False,1705609557100
0.011771551333367825,1,45129,0,0,0,0.0, ,False,1705609557133
0.011817227117717266,1,45162,0,0,0,0.0, ,False,1705609557166
0.011867373250424862,1,45198,0,0,0,0.0, ,False,1705609557199
0.01192806102335453,1,45231,0,0,0,0.0, ,False,1705609557233
0.01197405532002449,1,45264,0,0,0,0.0, ,False,1705609557266
0.0120222894474864,1,45297,0,0,0,0.0, ,False,1705609557299
0.012074398808181286,1,45330,0,0,0,0.0, ,False,1705609557333
0.012120433151721954,1,45363,0,0,0,0.0, ,False,1705609557365
0.012177657335996628,1,45396,0,0,0,0.0, ,False,1705609557399
0.012225929647684097,1,45429,0,0,0,0.0, ,False,1705609557433
0.01227132510393858,1,45462,0,0,0,0.0, ,False,1705609557465
0.012327590025961399,1,45498,0,0,0,0.0, ,False,1705609557499
0.012377164326608181,1,45531,0,0,0,0.0, ,False,1705609557532
0.012426749803125858,1,45564,0,0,0,0.0, ,False,1705609557566
0.012477935291826725,1,45597,0,0,0,0.0, ,False,1705609557599
0.012524002231657505,1,45630,0,0,0,0.0, ,False,1705609557633
0.012574547901749611,1,45663,0,0,0,0.0, ,False,1705609557666
0.012629891745746136,1,45696,0,0,0,0.0, ,False,1705609557699
0.01267436146736145,1,45729,0,0,0,0.0, ,False,1705609557733
0.012726890854537487,1,45762,0,0,0,0.0, ,False,1705609557766
0.012779741548001766,1,45798,0,0,0,0.0, ,False,1705609557800
0.012830990366637707,1,45831,0,0,0,0.0, ,False,1705609557833
0.01288320031017065,1,45864,0,0,0,0.0, ,False,1705609557865
0.012929964810609818,1,45897,0,0,0,0.0, ,False,1705609557899
0.012975127436220646,1,45930,0,0,0,0.0, ,False,1705609557932
0.013027351349592209,1,45963,0,0,0,0.0, ,False,1705609557966
0.013074140064418316,1,45996,0,0,0,0.0, ,False,1705609557999
0.01312285102903843,1,46029,0,0,0,0.0, ,False,1705609558033
0.013174447230994701,1,46062,0,0,0,0.0, ,False,1705609558066
0.013225402683019638,1,46098,0,0,0,0.0, ,False,1705609558099
0.013269947841763496,1,46131,0,0,0,0.0, ,False,1705609558133
0.013324428349733353,1,46164,0,0,0,0.0, ,False,1705609558166
0.01337028481066227,1,46197,0,0,0,0.0, ,False,1705609558200
0.01341357920318842,1,46230,0,0,0,0.0, ,False,1705609558232
0.013471946120262146,1,46263,0,0,0,0.0, ,False,1705609558266
0.013513636775314808,1,46296,0,0,0,0.0, ,False,1705609558299
0.013560779392719269,1,46329,0,0,0,0.0, ,False,1705609558332
0.013614656403660774,1,46362,0,0,0,0.0, ,False,1705609558366
0.013665973208844662,1,46398,0,0,0,0.0, ,False,1705609558399
0.013712181709706783,1,46431,0,0,0,0.0, ,False,1705609558433
0.013762240298092365,1,46464,0,0,0,0.0, ,False,1705609558466
0.013810694217681885,1,46497,0,0,0,0.0, ,False,1705609558500
0.013858507387340069,1,46530,0,0,0,0.0, ,False,1705609558533
0.013907602988183498,1,46563,0,0,0,0.0, ,False,1705609558566
0.013954132795333862,1,46596,0,0,0,0.0, ,False,1705609558599
0.013998748734593391,1,46629,0,0,0,0.0, ,False,1705609558633
0.014050143770873547,1,46662,0,0,0,0.0, ,False,1705609558666
0.014097683131694794,1,46698,0,0,0,0.0, ,False,1705609558700
0.014149077236652374,1,46731,0,0,0,0.0, ,False,1705609558733
0.014196295291185379,1,46764,0,0,0,0.0, ,False,1705609558766
0.01424094382673502,1,46797,0,0,0,0.0, ,False,1705609558800
0.014289447106420994,1,46830,0,0,0,0.0, ,False,1705609558833
0.014336677268147469,1,46863,0,0,0,0.0, ,False,1705609558866
0.01438006479293108,1,46896,0,0,0,0.0, ,False,1705609558899
0.014433414675295353,1,46929,0,0,0,0.0, ,False,1705609558932
0.01447262428700924,1,46962,0,0,0,0.0, ,False,1705609558966
0.01452693808823824,1,46998,0,0,0,0.0, ,False,1705609558999
0.014579002745449543,1,47031,0,0,0,0.0, ,False,1705609559033
0.01462110411375761,1,47064,0,0,0,0.0, ,False,1705609559066
0.014665154740214348,1,47097,0,0,0,0.0, ,False,1705609559100
0.01471179910004139,1,47130,0,0,0,0.0, ,False,1705609559132
0.01476262602955103,1,47163,0,0,0,0.0, ,False,1705609559166
0.014806698076426983,1,47196,0,0,0,0.0, ,False,1705609559199
0.014857525005936623,1,47229,0,0,0,0.0, ,False,1705609559232
0.01489773578941822,1,47262,0,0,0,0.0, ,False,1705609559266
0.01495145820081234,1,47298,0,0,0,0.0, ,False,1705609559299
0.014996831305325031,1,47331,0,0,0,0.0, ,False,1705609559333
0.015042540617287159,1,47364,0,0,0,0.0, ,False,1705609559366
0.015092113055288792,1,47397,0,0,0,0.0, ,False,1705609559400
0.015135569497942924,1,47430,0,0,0,0.0, ,False,1705609559432
0.015179990790784359,1,47463,0,0,0,0.0, ,False,1705609559466
0.015228597447276115,1,47496,0,0,0,0.0, ,False,1705609559499
0.015263684093952179,1,47529,0,0,0,0.0, ,False,1705609559532
0.015313586220145226,1,47562,0,0,0,0.0, ,False,1705609559566
0.015366735868155956,1,47598,0,0,0,0.0, ,False,1705609559599
0.01541151013225317,1,47631,0,0,0,0.0, ,False,1705609559633
0.015457573346793652,1,47664,0,0,0,0.0, ,False,1705609559666
0.015507824718952179,1,47697,0,0,0,0.0, ,False,1705609559700
0.015549056231975555,1,47730,0,0,0,0.0, ,False,1705609559733
0.015591575764119625,1,47763,0,0,0,0.0, ,False,1705609559766
0.015637964010238647,1,47796,0,0,0,0.0, ,False,1705609559799
0.015683090314269066,1,47829,0,0,0,0.0, ,False,1705609559832
0.0157285388559103,1,47862,0,0,0,0.0, ,False,1705609559866
0.015778500586748123,1,47898,0,0,0,0.0, ,False,1705609559899
0.015825560316443443,1,47931,0,0,0,0.0, ,False,1705609559932
0.015869075432419777,1,47964,0,0,0,0.0, ,False,1705609559966
0.015918392688035965,1,47997,0,0,0,0.0, ,False,1705609559999
0.015960294753313065,1,48030,0,0,0,0.0, ,False,1705609560033
0.016008030623197556,1,48063,0,0,0,0.0, ,False,1705609560066
0.016055122017860413,1,48096,0,0,0,0.0, ,False,1705609560100
0.016090281307697296,1,48129,0,0,0,0.0, ,False,1705609560133
0.016142534092068672,1,48162,0,0,0,0.0, ,False,1705609560166
0.01618446409702301,1,48198,0,0,0,0.0, ,False,1705609560199
0.016231879591941833,1,48231,0,0,0,0.0, ,False,1705609560233
0.016277357935905457,1,48264,0,0,0,0.0, ,False,1705609560266
0.016321897506713867,1,48297,0,0,0,0.0, ,False,1705609560300
0.01636580564081669,1,48330,0,0,0,0.0, ,False,1705609560333
0.016409391537308693,1,48363,0,0,0,0.0, ,False,1705609560366
0.01645555905997753,1,48396,0,0,0,0.0, ,False,1705609560399
0.016504956409335136,1,48429,0,0,0,0.0, ,False,1705609560432
0.016544021666049957,1,48462,0,0,0,0.0, ,False,1705609560466
0.016594063490629196,1,48498,0,0,0,0.0, ,False,1705609560499
0.01663927733898163,1,48531,0,0,0,0.0, ,False,1705609560533
0.016689686104655266,1,48564,0,0,0,0.0, ,False,1705609560566
0.016734926030039787,1,48597,0,0,0,0.0, ,False,1705609560599
0.01677337847650051,1,48630,0,0,0,0.0, ,False,1705609560633
0.016823140904307365,1,48663,0,0,0,0.0, ,False,1705609560666
0.01686805672943592,1,48696,0,0,0,0.0, ,False,1705609560700
0.016910064965486526,1,48729,0,0,0,0.0, ,False,1705609560732
0.016958538442850113,1,48762,0,0,0,0.0, ,False,1705609560766
0.017003806307911873,1,48798,0,0,0,0.0, ,False,1705609560799
0.017047779634594917,1,48831,0,0,0,0.0, ,False,1705609560832
0.01709919050335884,1,48864,0,0,0,0.0, ,False,1705609560866
0.01713637448847294,1,48897,0,0,0,0.0, ,False,1705609560899
0.0171767920255661,1,48930,0,0,0,0.0, ,False,1705609560933
0.01722496934235096,1,48963,0,0,0,0.0, ,False,1705609560966
0.01727023534476757,1,48996,0,0,0,0.0, ,False,1705609560999
0.017314227297902107,1,49029,0,0,0,0.0, ,False,1705609561032
0.017355963587760925,1,49062,0,0,0,0.0, ,False,1705609561066
0.017403200268745422,1,49098,0,0,0,0.0, ,False,1705609561099
0.017448818311095238,1,49131,0,0,0,0.0, ,False,1705609561132
0.017490554600954056,1,49164,0,0,0,0.0, ,False,1705609561165
0.01753552444279194,1,49197,0,0,0,0.0, ,False,1705609561199
0.017577584832906723,1,49230,0,0,0,0.0, ,False,1705609561232
0.0176254753023386,1,49263,0,0,0,0.0, ,False,1705609561266
0.017665300518274307,1,49296,0,0,0,0.0, ,False,1705609561299
0.01770804077386856,1,49329,0,0,0,0.0, ,False,1705609561333
0.017752401530742645,1,49362,0,0,0,0.0, ,False,1705609561366
0.017801616340875626,1,49398,0,0,0,0.0, ,False,1705609561399
0.01784338615834713,1,49431,0,0,0,0.0, ,False,1705609561433
0.0178874209523201,1,49464,0,0,0,0.0, ,False,1705609561466
0.017928866669535637,1,49497,0,0,0,0.0, ,False,1705609561500
0.017975185066461563,1,49530,0,0,0,0.0, ,False,1705609561533
0.018014388158917427,1,49563,0,0,0,0.0, ,False,1705609561566
0.018062015995383263,1,49596,0,0,0,0.0, ,False,1705609561599
0.01809571124613285,1,49629,0,0,0,0.0, ,False,1705609561633
0.018140098080039024,1,49662,0,0,0,0.0, ,False,1705609561666
0.018189992755651474,1,49698,0,0,0,0.0, ,False,1705609561700
0.01823243498802185,1,49731,0,0,0,0.0, ,False,1705609561732
0.01827714778482914,1,49764,0,0,0,0.0, ,False,1705609561766
0.018317991867661476,1,49797,0,0,0,0.0, ,False,1705609561799
0.018361106514930725,1,49830,0,0,0,0.0, ,False,1705609561832
0.0184087622910738,1,49863,0,0,0,0.0, ,False,1705609561866
0.018446367233991623,1,49896,0,0,0,0.0, ,False,1705609561899
0.018490778282284737,1,49929,0,0,0,0.0, ,False,1705609561933
0.01853259839117527,1,49962,0,0,0,0.0, ,False,1705609561966
0.01857571303844452,1,49998,0,0,0,0.0, ,False,1705609562000
0.018619483336806297,1,50031,0,0,0,0.0, ,False,1705609562033
0.018663926050066948,1,50064,0,0,0,0.0, ,False,1705609562066
0.01870577596127987,1,50097,0,0,0,0.0, ,False,1705609562099
0.018748922273516655,1,50130,0,0,0,0.0, ,False,1705609562132
0.018794015049934387,1,50163,0,0,0,0.0, ,False,1705609562166
0.01883099600672722,1,50196,0,0,0,0.0, ,False,1705609562199
0.018873494118452072,1,50229,0,0,0,0.0, ,False,1705609562233
0.018919559195637703,1,50262,0,0,0,0.0, ,False,1705609562266
0.018962068483233452,1,50298,0,0,0,0.0, ,False,1705609562299
0.01900329254567623,1,50331,0,0,0,0.0, ,False,1705609562333
0.01904613897204399,1,50364,0,0,0,0.0, ,False,1705609562366
0.01908963732421398,1,50397,0,0,0,0.0, ,False,1705609562400
0.019134432077407837,1,50430,0,0,0,0.0, ,False,1705609562433
0.01917305961251259,1,50463,0,0,0,0.0, ,False,1705609562466
0.019217854365706444,1,50496,0,0,0,0.0, ,False,1705609562499
0.01925843022763729,1,50529,0,0,0,0.0, ,False,1705609562532
0.019299017265439034,1,50562,0,0,0,0.0, ,False,1705609562566
0.0193483829498291,1,50598,0,0,0,0.0, ,False,1705609562600
0.019388005137443542,1,50631,0,0,0,0.0, ,False,1705609562633
0.019425680860877037,1,50664,0,0,0,0.0, ,False,1705609562666
0.019466927275061607,1,50697,0,0,0,0.0, ,False,1705609562699
0.01950719952583313,1,50730,0,0,0,0.0, ,False,1705609562733
0.019549420103430748,1,50763,0,0,0,0.0, ,False,1705609562766
0.019594239071011543,1,50796,0,0,0,0.0, ,False,1705609562799
0.019633222371339798,1,50829,0,0,0,0.0, ,False,1705609562832
0.01967383734881878,1,50862,0,0,0,0.0, ,False,1705609562866
0.019721277058124542,1,50898,0,0,0,0.0, ,False,1705609562900
0.01976124197244644,1,50931,0,0,0,0.0, ,False,1705609562932
0.01980608142912388,1,50964,0,0,0,0.0, ,False,1705609562966
0.019847994670271873,1,50997,0,0,0,0.0, ,False,1705609562999
0.01988568715751171,1,51030,0,0,0,0.0, ,False,1705609563032
0.019930850714445114,1,51063,0,0,0,0.0, ,False,1705609563066
0.019964003935456276,1,51096,0,0,0,0.0, ,False,1705609563099
0.020009193569421768,1,51129,0,0,0,0.0, ,False,1705609563133
